station_id,Time_Window,vehicleposition_longitude,vehicleposition_latitude,W_FPG,abs_w_fpg,delta_s,Delta_s,Sigma_s
12482,AfternoonPeak_14-17,121.369,31.273000000000003,0.00026069501290440316,0.00026069501290440316,10.0,10,30.0
12483,AfternoonPeak_14-17,121.394203125,31.297546875,0.0016163090800072994,0.0016163090800072994,62.0,64,17.0
12484,AfternoonPeak_14-17,121.37,31.272,2.6069501290440314e-05,2.6069501290440314e-05,1.0,1,30.0
12485,AfternoonPeak_14-17,121.392,31.297,0.0,0.0,57.0,57,8.0
12486,AfternoonPeak_14-17,121.38,31.271,0.0,0.0,0.0,1,6.0
12487,AfternoonPeak_14-17,121.369,31.267,0.00039104251935660473,0.00039104251935660473,15.0,16,30.0
12493,AfternoonPeak_14-17,121.30400000000002,31.203,0.00031283401548528374,0.00031283401548528374,12.0,12,12.0
12495,AfternoonPeak_14-17,121.29587500000001,31.228125000000002,0.0,0.0,8.0,8,20.0
12499,AfternoonPeak_14-17,121.377,31.294,-1.0427800516176127e-05,1.0427800516176127e-05,0.0,2,5.0
12501,AfternoonPeak_14-17,121.37157142857143,31.320999999999998,0.0010688495529080529,0.0010688495529080529,41.0,42,6.0
12506,AfternoonPeak_14-17,121.344,31.315000000000005,0.000423246020950678,0.000423246020950678,36.0,36,51.0
12509,AfternoonPeak_14-17,121.344,31.318,-1.4312667375143703e-05,1.4312667375143703e-05,0.0,1,51.0
12522,AfternoonPeak_14-17,121.391,31.273,0.004040772700018248,0.004040772700018248,155.0,163,5.0
12525,AfternoonPeak_14-17,121.312,31.210999999999995,0.0007038765348418884,0.0007038765348418884,27.0,28,5.0
12531,AfternoonPeak_14-17,121.33700000000002,31.25076190476191,-0.0001564170077426418,0.0001564170077426418,78.0,84,16.0
12532,AfternoonPeak_14-17,121.304,31.202,0.00010427800516176126,0.00010427800516176126,4.0,4,12.0
12534,AfternoonPeak_14-17,121.297,31.229,-5.213900258088069e-05,5.213900258088069e-05,120.0,122,20.0
12536,AfternoonPeak_14-17,121.296,31.229000000000003,0.0,0.0,7.0,7,8.0
12538,AfternoonPeak_14-17,121.37699999999998,31.265,0.000922860345681587,0.000922860345681587,38.0,39,15.0
12539,AfternoonPeak_14-17,121.378,31.265,0.003076201152271957,0.003076201152271957,118.0,128,1.0
12543,AfternoonPeak_14-17,121.386,31.297,0.0,0.0,2.0,2,8.0
12552,AfternoonPeak_14-17,121.35,31.224999999999998,-0.00010427800516176116,0.00010427800516176116,128.0,132,9.0
12554,AfternoonPeak_14-17,121.332,31.309,2.6069501290440314e-05,2.6069501290440314e-05,1.0,1,16.0
12558,AfternoonPeak_14-17,121.348,31.316999999999997,0.00014108200698355932,0.00014108200698355932,12.0,12,51.0
12559,AfternoonPeak_14-17,121.30900000000001,31.211,0.00031283401548528374,0.00031283401548528374,12.0,12,5.0
12566,AfternoonPeak_14-17,121.309,31.2090875,0.0020334211006543448,0.0020334211006543448,78.0,80,5.0
12569,AfternoonPeak_14-17,121.307,31.211,2.6069501290440314e-05,2.6069501290440314e-05,1.0,1,9.0
12571,AfternoonPeak_14-17,121.31999999999998,31.291000000000004,0.000495320524518366,0.000495320524518366,19.0,20,7.0
12573,AfternoonPeak_14-17,121.34675675675676,31.23518918918919,0.0008081545400036497,0.0008081545400036497,31.0,37,4.0
12574,AfternoonPeak_14-17,121.31900000000002,31.291,0.0003649730180661644,0.0003649730180661644,14.0,17,7.0
12579,AfternoonPeak_14-17,121.35499999999999,31.255000000000003,0.00013034750645220158,0.00013034750645220158,5.0,5,4.0
12583,AfternoonPeak_14-17,121.39452173913044,31.245,0.00048787209557824024,0.00048787209557824024,22.0,23,7.0
12599,AfternoonPeak_14-17,121.386,31.271000000000004,0.00026069501290440316,0.00026069501290440316,10.0,10,5.0
12601,AfternoonPeak_14-17,121.399,31.269,2.6069501290440314e-05,2.6069501290440314e-05,1.0,1,5.0
12602,AfternoonPeak_14-17,121.386,31.27,0.0011991970593602545,0.0011991970593602545,46.0,53,5.0
12604,AfternoonPeak_14-17,121.40000000000002,31.268999999999995,0.00015641700774264187,0.00015641700774264187,6.0,6,5.0
12605,AfternoonPeak_14-17,121.40000000000002,31.268,0.00015641700774264187,0.00015641700774264187,6.0,6,5.0
12608,AfternoonPeak_14-17,121.351,31.231,5.213900258088063e-05,5.213900258088063e-05,2.0,2,4.0
12613,AfternoonPeak_14-17,121.398,31.21,0.0,0.0,1.0,1,4.0
12619,AfternoonPeak_14-17,121.399,31.2125,3.4759335053920424e-05,3.4759335053920424e-05,2.0,2,45.0
12625,AfternoonPeak_14-17,121.337,31.259,0.0,0.0,8.0,8,5.0
12630,AfternoonPeak_14-17,121.26002083333334,31.164,-2.6069501290440358e-05,2.6069501290440358e-05,47.0,48,1.0
12632,AfternoonPeak_14-17,121.298,31.184,-2.6069501290440297e-05,2.6069501290440297e-05,12.0,13,30.0
12633,AfternoonPeak_14-17,121.298,31.185,0.0,0.0,1.0,1,30.0
12634,AfternoonPeak_14-17,121.297,31.184999999999995,0.0,0.0,9.0,9,30.0
12635,AfternoonPeak_14-17,121.297,31.186000000000003,0.0,0.0,34.0,34,30.0
12637,AfternoonPeak_14-17,121.29999999999998,31.185880952380952,0.0009231277251820018,0.0009231277251820018,39.0,42,117.0
12638,AfternoonPeak_14-17,121.3018,31.1863,0.00023841338786983877,0.00023841338786983877,10.0,10,117.0
12644,AfternoonPeak_14-17,121.296,31.175528455284553,-0.00013034750645220158,0.00013034750645220158,118.0,123,58.0
12645,AfternoonPeak_14-17,121.273,31.191,0.0,0.0,1.0,1,6.0
12648,AfternoonPeak_14-17,121.303,31.187,0.0020004442956031896,0.0020004442956031896,84.0,85,117.0
12651,AfternoonPeak_14-17,121.382,31.245999999999995,0.0,0.0,22.0,22,8.0
12662,AfternoonPeak_14-17,121.376,31.219,-2.6069501290440314e-05,2.6069501290440314e-05,1.0,2,16.0
12663,AfternoonPeak_14-17,121.379,31.217,2.6069501290440314e-05,2.6069501290440314e-05,1.0,1,9.0
12672,AfternoonPeak_14-17,121.30900000000001,31.204333333333334,5.86563779034907e-05,5.86563779034907e-05,3.0,3,4.0
12673,AfternoonPeak_14-17,121.31,31.204209876543214,-2.606950129044043e-05,2.606950129044043e-05,80.0,81,2.0
12674,AfternoonPeak_14-17,121.311,31.203,0.0,0.0,4.0,4,2.0
12675,AfternoonPeak_14-17,121.322,31.199,2.6069501290440314e-05,2.6069501290440314e-05,1.0,1,6.0
12676,AfternoonPeak_14-17,121.31103703703705,31.201,0.0015315832008133685,0.0015315832008133685,79.0,81,4.0
12680,AfternoonPeak_14-17,121.311,31.2,3.910425193566047e-05,3.910425193566047e-05,2.0,2,4.0
12691,AfternoonPeak_14-17,121.40446153846155,31.21107692307692,-7.820850387132096e-05,7.820850387132096e-05,49.0,52,4.0
12693,AfternoonPeak_14-17,121.38699999999999,31.222,-0.0002606950129044031,0.0002606950129044031,162.0,172,6.0
12695,AfternoonPeak_14-17,121.323,31.29,2.6069501290440314e-05,2.6069501290440314e-05,1.0,1,12.0
12707,AfternoonPeak_14-17,121.283,31.184,2.6069501290440314e-05,2.6069501290440314e-05,1.0,1,6.0
12712,AfternoonPeak_14-17,121.261,31.192,-5.2139002580880635e-05,5.2139002580880635e-05,3.0,5,4.0
12713,AfternoonPeak_14-17,121.264,31.194,0.0,0.0,9.0,9,8.0
12718,AfternoonPeak_14-17,121.358,31.214,-2.6069501290440314e-05,2.6069501290440314e-05,0.0,1,1.0
12719,AfternoonPeak_14-17,121.37950000000001,31.215999999999998,0.00015641700774264187,0.00015641700774264187,6.0,6,9.0
12723,AfternoonPeak_14-17,121.394,31.233,5.213900258088063e-05,5.213900258088063e-05,4.0,4,16.0
12724,AfternoonPeak_14-17,121.335,31.263,-2.606950129044029e-05,2.606950129044029e-05,21.0,22,5.0
12727,AfternoonPeak_14-17,121.337125,31.262937500000003,0.0,0.0,16.0,16,5.0
12730,AfternoonPeak_14-17,121.39794117647058,31.257,0.0004431815219374853,0.0004431815219374853,17.0,17,9.0
12732,AfternoonPeak_14-17,121.27299999999998,31.123,0.0,0.0,3.0,3,8.0
12737,AfternoonPeak_14-17,121.38499999999999,31.254,-2.6069501290440338e-05,2.6069501290440338e-05,40.0,41,8.0
12739,AfternoonPeak_14-17,121.31150000000001,31.199214285714284,0.0001564170077426419,0.0001564170077426419,13.0,14,2.0
12748,AfternoonPeak_14-17,121.387,31.223,0.0,0.0,1.0,1,6.0
12759,AfternoonPeak_14-17,121.30492857142858,31.197,-2.60695012904403e-05,2.60695012904403e-05,27.0,28,20.0
12763,AfternoonPeak_14-17,121.31902380952381,31.290000000000003,0.0010427800516176124,0.0010427800516176124,40.0,42,7.0
12767,AfternoonPeak_14-17,121.258,31.191,0.0,0.0,2.0,2,4.0
12770,AfternoonPeak_14-17,121.26544444444446,31.17,0.00023462551161396283,0.00023462551161396283,9.0,9,1.0
12778,AfternoonPeak_14-17,121.289,31.141,0.0,0.0,11.0,11,5.0
12781,AfternoonPeak_14-17,121.267,31.088000000000005,7.820850387132094e-05,7.820850387132094e-05,3.0,3,5.0
12782,AfternoonPeak_14-17,121.267,31.089,7.820850387132094e-05,7.820850387132094e-05,3.0,3,5.0
12789,AfternoonPeak_14-17,121.288,31.09875,7.820850387132094e-05,7.820850387132094e-05,3.0,4,3.0
12791,AfternoonPeak_14-17,121.348,31.29067567567568,-5.213900258088063e-05,5.213900258088063e-05,35.0,37,40.0
12805,AfternoonPeak_14-17,121.388,31.2025,0.0015294107423724985,0.0015294107423724985,110.0,110,15.0
12807,AfternoonPeak_14-17,121.383,31.222250000000003,0.0,0.0,4.0,4,6.0
12816,AfternoonPeak_14-17,121.264,31.198066666666666,-2.606950129044031e-05,2.606950129044031e-05,14.0,15,8.0
12824,AfternoonPeak_14-17,121.3469945054945,31.178983516483516,0.00045868230648855786,0.00045868230648855786,175.0,182,74.0
12826,AfternoonPeak_14-17,121.30699999999999,31.162999999999997,-2.6069501290440328e-05,2.6069501290440328e-05,35.0,36,10.0
12827,AfternoonPeak_14-17,121.289,31.167,0.0,0.0,6.0,6,8.0
12832,AfternoonPeak_14-17,121.28894117647057,31.105058823529415,0.0003649730180661644,0.0003649730180661644,14.0,17,3.0
12835,AfternoonPeak_14-17,121.28700000000002,31.126,0.0,0.0,11.0,11,16.0
12836,AfternoonPeak_14-17,121.287,31.127,0.0,0.0,10.0,10,16.0
12837,AfternoonPeak_14-17,121.29094594594595,31.130243243243243,-2.606950129044026e-05,2.606950129044026e-05,73.0,74,16.0
12842,AfternoonPeak_14-17,121.313,31.149,0.0,0.0,3.0,3,4.0
12843,AfternoonPeak_14-17,121.326,31.148384615384614,0.001329544565812456,0.001329544565812456,51.0,52,24.0
12845,AfternoonPeak_14-17,121.279,31.096,2.6069501290440314e-05,2.6069501290440314e-05,2.0,2,16.0
12846,AfternoonPeak_14-17,121.313,31.148,0.0,0.0,2.0,2,4.0
12850,AfternoonPeak_14-17,121.369,31.179,0.0007560155374227691,0.0007560155374227691,29.0,30,1.0
12852,AfternoonPeak_14-17,121.374,31.182,-2.60695012904403e-05,2.60695012904403e-05,13.0,14,10.0
12853,AfternoonPeak_14-17,121.367,31.179,5.213900258088063e-05,5.213900258088063e-05,2.0,2,5.0
12855,AfternoonPeak_14-17,121.32201089776856,31.188583809029577,0.049349565942803514,0.049349565942803514,1893.0,1927,5.0
12859,AfternoonPeak_14-17,121.311625,31.192,0.00020855601032352251,0.00020855601032352251,16.0,16,2.0
12861,AfternoonPeak_14-17,121.31134210526317,31.193,0.000495320524518366,0.000495320524518366,38.0,38,2.0
12865,AfternoonPeak_14-17,121.312,31.194,0.0,0.0,1.0,2,2.0
12867,AfternoonPeak_14-17,121.38299999999998,31.224,-5.2139002580880676e-05,5.2139002580880676e-05,39.0,41,6.0
12868,AfternoonPeak_14-17,121.383,31.225,0.0,0.0,1.0,1,6.0
12870,AfternoonPeak_14-17,121.397,31.201,0.0,0.0,1.0,1,8.0
12871,AfternoonPeak_14-17,121.38077173913042,31.22336956521739,0.0,0.0,92.0,92,6.0
12876,AfternoonPeak_14-17,121.39899999999999,31.200000000000003,9.385020464558511e-05,9.385020464558511e-05,18.0,18,10.0
12877,AfternoonPeak_14-17,121.38931755915318,31.198430261519306,0.021312686288311306,0.021312686288311306,1567.0,1606,15.0
12881,AfternoonPeak_14-17,121.4,31.258999999999997,0.0010427800516176124,0.0010427800516176124,40.0,42,9.0
12882,AfternoonPeak_14-17,121.401,31.26,0.0,0.0,1.0,1,2.0
12889,AfternoonPeak_14-17,121.33938814016173,31.176000000000002,-0.0004171120206470448,0.0004171120206470448,355.0,371,24.0
12890,AfternoonPeak_14-17,121.33900000000001,31.175000000000004,-7.82085038713209e-05,7.82085038713209e-05,39.0,42,24.0
12901,AfternoonPeak_14-17,121.39509876543211,31.177382716049383,-2.606950129044043e-05,2.606950129044043e-05,80.0,81,1.0
12906,AfternoonPeak_14-17,121.398,31.189,2.6069501290440314e-05,2.6069501290440314e-05,1.0,1,6.0
12908,AfternoonPeak_14-17,121.399,31.189000000000004,0.00015641700774264187,0.00015641700774264187,6.0,6,6.0
12917,AfternoonPeak_14-17,121.322,31.170999999999996,0.0,0.0,39.0,39,4.0
12918,AfternoonPeak_14-17,121.32185,31.170050000000003,-2.6069501290440338e-05,2.6069501290440338e-05,19.0,20,4.0
12920,AfternoonPeak_14-17,121.308,31.192,-5.213900258088063e-05,5.213900258088063e-05,0.0,2,10.0
12932,AfternoonPeak_14-17,121.325,31.146,0.0003649730180661644,0.0003649730180661644,14.0,16,24.0
12934,AfternoonPeak_14-17,121.36951724137931,31.158,-2.6069501290440284e-05,2.6069501290440284e-05,28.0,29,18.0
12939,AfternoonPeak_14-17,121.373,31.158,0.0,0.0,2.0,2,18.0
12946,AfternoonPeak_14-17,121.262,31.099083333333336,0.00031283401548528374,0.00031283401548528374,12.0,12,22.0
12951,AfternoonPeak_14-17,121.3155,31.124000000000002,0.0008081545400036497,0.0008081545400036497,31.0,34,9.0
12954,AfternoonPeak_14-17,121.36892233009709,31.1653786407767,0.0021785413245044623,0.0021785413245044623,87.0,103,30.0
12957,AfternoonPeak_14-17,121.259,31.084,0.0008342240412940902,0.0008342240412940902,32.0,33,3.0
12961,AfternoonPeak_14-17,121.32,31.142000000000003,0.00046925102322792567,0.00046925102322792567,18.0,18,24.0
12962,AfternoonPeak_14-17,121.337,31.175,0.007899058891003417,0.007899058891003417,463.0,480,3.0
12963,AfternoonPeak_14-17,121.336,31.175,0.003754008185823406,0.003754008185823406,224.0,240,3.0
12967,AfternoonPeak_14-17,121.316,31.095,0.0,0.0,0.0,1,23.0
12970,AfternoonPeak_14-17,121.31,31.092,0.0006256680309705675,0.0006256680309705675,24.0,24,23.0
12973,AfternoonPeak_14-17,121.31137209302325,31.09786046511628,0.0009645715477462917,0.0009645715477462917,37.0,43,23.0
12974,AfternoonPeak_14-17,121.31225,31.0995,0.00010427800516176126,0.00010427800516176126,4.0,4,23.0
12978,AfternoonPeak_14-17,121.336125,31.091,0.00041711202064704503,0.00041711202064704503,16.0,16,1.0
12979,AfternoonPeak_14-17,121.3365,31.09,5.213900258088063e-05,5.213900258088063e-05,2.0,2,1.0
12980,AfternoonPeak_14-17,121.34402499999999,31.100175,0.0009385020464558513,0.0009385020464558513,36.0,40,1.0
12985,AfternoonPeak_14-17,121.398,31.19,5.213900258088063e-05,5.213900258088063e-05,2.0,2,6.0
12986,AfternoonPeak_14-17,121.399,31.19,0.0005735290283896869,0.0005735290283896869,22.0,23,6.0
12993,AfternoonPeak_14-17,121.313,31.197,1.3034750645220157e-05,1.3034750645220157e-05,1.0,1,2.0
12996,AfternoonPeak_14-17,121.30800000000002,31.195000000000004,-7.820850387132096e-05,7.820850387132096e-05,73.0,76,10.0
12998,AfternoonPeak_14-17,121.321,31.199,0.00010427800516176126,0.00010427800516176126,4.0,4,6.0
13007,AfternoonPeak_14-17,121.32,31.141,0.0006256680309705675,0.0006256680309705675,24.0,25,24.0
13012,AfternoonPeak_14-17,121.32,31.14,2.6069501290440314e-05,2.6069501290440314e-05,1.0,1,24.0
13013,AfternoonPeak_14-17,121.363,31.127,-7.820850387132103e-05,7.820850387132103e-05,95.0,98,1.0
13024,AfternoonPeak_14-17,121.32,31.104,2.6069501290440314e-05,2.6069501290440314e-05,1.0,1,20.0
13029,AfternoonPeak_14-17,121.37799999999999,31.180999999999997,0.0,0.0,22.0,22,12.0
13031,AfternoonPeak_14-17,121.31649999999999,31.078,-5.213900258088063e-05,5.213900258088063e-05,0.0,2,8.0
13034,AfternoonPeak_14-17,121.288,31.111,-2.6069501290440314e-05,2.6069501290440314e-05,0.0,1,1.0
13037,AfternoonPeak_14-17,121.322,31.116,-2.6069501290440314e-05,2.6069501290440314e-05,0.0,2,16.0
13038,AfternoonPeak_14-17,121.365,31.142,0.0,0.0,1.0,1,2.0
13039,AfternoonPeak_14-17,121.328,31.119,1.3034750645220157e-05,1.3034750645220157e-05,1.0,1,16.0
13046,AfternoonPeak_14-17,121.335,31.174,8.689833763480107e-05,8.689833763480107e-05,5.0,5,3.0
13050,AfternoonPeak_14-17,121.382,31.18,0.0,0.0,25.0,25,12.0
13059,AfternoonPeak_14-17,121.39699999999999,31.118,-0.0005213900258088063,0.0005213900258088063,169.0,189,1.0
13060,AfternoonPeak_14-17,121.396,31.118000000000002,0.0,0.0,10.0,10,1.0
13062,AfternoonPeak_14-17,121.38688333333333,31.118,-0.00015641700774264187,0.00015641700774264187,54.0,60,1.0
13063,AfternoonPeak_14-17,121.35389795918368,31.082,0.003675799681952084,0.003675799681952084,141.0,147,1.0
13066,AfternoonPeak_14-17,121.311,31.198,0.00045621627258270555,0.00045621627258270555,36.0,37,2.0
13068,AfternoonPeak_14-17,121.30903448275862,31.197,-5.213900258088065e-05,5.213900258088065e-05,27.0,29,10.0
13071,AfternoonPeak_14-17,121.313,31.141,-2.6069501290440314e-05,2.6069501290440314e-05,3.0,4,4.0
13073,AfternoonPeak_14-17,121.31,31.141,0.0,0.0,0.0,1,5.0
13082,AfternoonPeak_14-17,121.368,31.139,2.6069501290440314e-05,2.6069501290440314e-05,1.0,1,6.0
13083,AfternoonPeak_14-17,121.38167307692308,31.145326923076922,0.0010167105503271724,0.0010167105503271724,52.0,52,4.0
13088,AfternoonPeak_14-17,121.369,31.175,0.0,0.0,1.0,1,16.0
13089,AfternoonPeak_14-17,121.325,31.131,0.0,0.0,1.0,1,5.0
13092,AfternoonPeak_14-17,121.36802272727273,31.179022727272727,0.0010688495529080529,0.0010688495529080529,41.0,44,1.0
13094,AfternoonPeak_14-17,121.317,31.134,0.00031283401548528374,0.00031283401548528374,12.0,12,5.0
13108,AfternoonPeak_14-17,121.389,31.172,2.6069501290440314e-05,2.6069501290440314e-05,1.0,1,14.0
13114,AfternoonPeak_14-17,121.349,31.196,0.00016163090800072993,0.00016163090800072993,11.0,12,5.0
13120,AfternoonPeak_14-17,121.34999999999998,31.196,0.0011001329544565812,0.0011001329544565812,71.0,72,5.0
13123,AfternoonPeak_14-17,121.392,31.132,5.213900258088063e-05,5.213900258088063e-05,2.0,2,9.0
13124,AfternoonPeak_14-17,121.36878260869565,31.11471739130435,-5.2139002580880595e-05,5.2139002580880595e-05,44.0,46,1.0
13126,AfternoonPeak_14-17,121.385625,31.172,0.0,0.0,16.0,16,3.0
13127,AfternoonPeak_14-17,121.36300000000001,31.130000000000003,0.0,0.0,20.0,20,1.0
13130,AfternoonPeak_14-17,121.385,31.171,0.0,0.0,1.0,1,3.0
13134,AfternoonPeak_14-17,121.39,31.133,0.0,0.0,18.0,18,8.0
13135,AfternoonPeak_14-17,121.38600000000001,31.171000000000003,0.0,0.0,24.0,24,3.0
13137,AfternoonPeak_14-17,121.354,31.081,5.213900258088063e-05,5.213900258088063e-05,2.0,2,1.0
13140,AfternoonPeak_14-17,121.307,31.19757142857143,0.0,0.0,7.0,7,20.0
13146,AfternoonPeak_14-17,121.39380952380952,31.086904761904766,0.000495320524518366,0.000495320524518366,19.0,21,6.0
13157,AfternoonPeak_14-17,121.385,31.090000000000003,0.000912432545165411,0.000912432545165411,35.0,35,8.0
13158,AfternoonPeak_14-17,121.395,31.084,-1.6293438306525197e-05,1.6293438306525197e-05,0.0,1,16.0
13163,AfternoonPeak_14-17,121.317,31.136,0.0005735290283896869,0.0005735290283896869,22.0,22,5.0
13172,AfternoonPeak_14-17,121.446,31.306999999999995,-5.213900258088066e-05,5.213900258088066e-05,21.0,23,40.0
13174,AfternoonPeak_14-17,121.446,31.306,0.00020855601032352251,0.00020855601032352251,8.0,8,12.0
13175,AfternoonPeak_14-17,121.447,31.307,0.0,0.0,1.0,1,40.0
13177,AfternoonPeak_14-17,121.36499999999998,31.173999999999996,0.0018509345916212624,0.0018509345916212624,71.0,72,5.0
13190,AfternoonPeak_14-17,121.38238679245282,31.11666037735849,0.002580880627753591,0.002580880627753591,99.0,106,7.0
13191,AfternoonPeak_14-17,121.38600000000001,31.17,0.0,0.0,6.0,6,3.0
13192,AfternoonPeak_14-17,121.391,31.132999999999996,0.0006256680309705675,0.0006256680309705675,24.0,25,9.0
13196,AfternoonPeak_14-17,121.375,31.112,2.6069501290440314e-05,2.6069501290440314e-05,1.0,1,3.0
13199,AfternoonPeak_14-17,121.392,31.134,0.0003389035167757241,0.0003389035167757241,13.0,13,2.0
13202,AfternoonPeak_14-17,121.395,31.110857142857146,0.0001824865090330822,0.0001824865090330822,7.0,7,5.0
13206,AfternoonPeak_14-17,121.387,31.199,1.3903734021568168e-05,1.3903734021568168e-05,1.0,1,15.0
13211,AfternoonPeak_14-17,121.40399999999998,31.09,0.000912432545165411,0.000912432545165411,35.0,39,34.0
13213,AfternoonPeak_14-17,121.3326,31.170999999999996,0.0,0.0,75.0,75,10.0
13219,AfternoonPeak_14-17,121.43900000000001,31.298999999999996,7.820850387132094e-05,7.820850387132094e-05,6.0,6,16.0
13228,AfternoonPeak_14-17,121.447,31.274999999999995,0.00013034750645220158,0.00013034750645220158,5.0,6,3.0
13229,AfternoonPeak_14-17,121.44,31.269,0.0,0.0,0.0,1,10.0
13239,AfternoonPeak_14-17,121.5,31.305,0.0,0.0,0.0,5,6.0
13245,AfternoonPeak_14-17,121.361,31.098,0.0,0.0,27.0,27,2.0
13248,AfternoonPeak_14-17,121.36114285714287,31.083428571428573,-2.606950129044032e-05,2.606950129044032e-05,6.0,7,2.0
13253,AfternoonPeak_14-17,121.47000000000001,31.274,-5.2139002580880554e-05,5.2139002580880554e-05,69.0,71,1.0
13255,AfternoonPeak_14-17,121.362,31.132,-2.6069501290440314e-05,2.6069501290440314e-05,3.0,4,1.0
13263,AfternoonPeak_14-17,121.374,31.109857142857145,0.0005474595270992466,0.0005474595270992466,21.0,21,1.0
13265,AfternoonPeak_14-17,121.359,31.132,0.0,0.0,1.0,1,18.0
13275,AfternoonPeak_14-17,121.398,31.135,0.0,0.0,1.0,1,6.0
13280,AfternoonPeak_14-17,121.399,31.135941176470592,0.0004431815219374853,0.0004431815219374853,17.0,17,30.0
13297,AfternoonPeak_14-17,121.41599999999998,31.267999999999997,-5.2139002580880534e-05,5.2139002580880534e-05,73.0,75,8.0
13301,AfternoonPeak_14-17,121.422,31.283000000000005,0.0,0.0,5.0,5,2.0
13305,AfternoonPeak_14-17,121.419,31.24,0.0,0.0,1.0,1,18.0
13309,AfternoonPeak_14-17,121.424,31.282,5.213900258088063e-05,5.213900258088063e-05,2.0,2,80.0
13311,AfternoonPeak_14-17,121.41720833333333,31.284000000000002,0.0,0.0,24.0,24,2.0
13323,AfternoonPeak_14-17,121.48700000000001,31.314,0.0008081545400036497,0.0008081545400036497,31.0,35,5.0
13330,AfternoonPeak_14-17,121.43400000000001,31.27100581395349,0.004405745718084413,0.004405745718084413,169.0,172,1.0
13331,AfternoonPeak_14-17,121.46695833333332,31.312,0.0010636356526499647,0.0010636356526499647,44.0,48,30.0
13335,AfternoonPeak_14-17,121.441,31.284538461538464,0.0,0.0,13.0,13,2.0
13339,AfternoonPeak_14-17,121.357,31.132,0.0,0.0,2.0,2,18.0
13343,AfternoonPeak_14-17,121.46599999999998,31.267999999999997,-5.2139002580880534e-05,5.2139002580880534e-05,73.0,75,10.0
13354,AfternoonPeak_14-17,121.455,31.301,2.6069501290440314e-05,2.6069501290440314e-05,1.0,1,15.0
13362,AfternoonPeak_14-17,121.38399999999999,31.106,0.000495320524518366,0.000495320524518366,19.0,19,10.0
13367,AfternoonPeak_14-17,121.504,31.283,0.00014077530696837768,0.00014077530696837768,9.0,9,5.0
13369,AfternoonPeak_14-17,121.50377777777778,31.267000000000003,0.00023462551161396283,0.00023462551161396283,9.0,9,1.0
13373,AfternoonPeak_14-17,121.48199999999999,31.302,0.0005735290283896869,0.0005735290283896869,22.0,23,7.0
13380,AfternoonPeak_14-17,121.486,31.314,0.00010427800516176126,0.00010427800516176126,4.0,4,5.0
13393,AfternoonPeak_14-17,121.50500892857143,31.310995535714284,0.004673550594977118,0.004673550594977118,220.0,224,22.0
13397,AfternoonPeak_14-17,121.38010714285714,31.17796428571429,0.0003389035167757241,0.0003389035167757241,27.0,28,10.0
13402,AfternoonPeak_14-17,121.368,31.166,-0.00026069501290440316,0.00026069501290440316,78.0,88,10.0
13408,AfternoonPeak_14-17,121.42490000000001,31.214099999999995,0.0,0.0,10.0,10,1.0
13424,AfternoonPeak_14-17,121.428,31.28,-7.820850387132092e-05,7.820850387132092e-05,82.0,85,4.0
13431,AfternoonPeak_14-17,121.471,31.298,0.00010427800516176126,0.00010427800516176126,4.0,4,15.0
13435,AfternoonPeak_14-17,121.362,31.10821212121212,-2.606950129044029e-05,2.606950129044029e-05,32.0,33,6.0
13443,AfternoonPeak_14-17,121.357,31.134222222222224,0.00023462551161396283,0.00023462551161396283,9.0,9,9.0
13444,AfternoonPeak_14-17,121.456,31.301,7.820850387132094e-05,7.820850387132094e-05,3.0,3,10.0
13474,AfternoonPeak_14-17,121.502,31.317028571428573,0.000912432545165411,0.000912432545165411,35.0,35,1.0
13506,AfternoonPeak_14-17,121.427,31.252000000000002,0.0003024062149691076,0.0003024062149691076,20.0,21,5.0
13509,AfternoonPeak_14-17,121.41103703703703,31.221,0.0006778070335514481,0.0006778070335514481,26.0,27,1.0
13511,AfternoonPeak_14-17,121.43,31.24,0.0,0.0,0.0,1,6.0
13536,AfternoonPeak_14-17,121.5,31.244,-7.820850387132099e-05,7.820850387132099e-05,53.0,56,15.0
13537,AfternoonPeak_14-17,121.49909090909091,31.24415909090909,0.0,0.0,44.0,44,15.0
13548,AfternoonPeak_14-17,121.41599999999998,31.262999999999998,0.0005213900258088063,0.0005213900258088063,20.0,20,68.0
13551,AfternoonPeak_14-17,121.416,31.262,2.6069501290440314e-05,2.6069501290440314e-05,1.0,1,68.0
13556,AfternoonPeak_14-17,121.45799999999998,31.281999999999996,0.000990641049036732,0.000990641049036732,38.0,38,1.0
13558,AfternoonPeak_14-17,121.45788,31.283,0.0006256680309705675,0.0006256680309705675,24.0,25,20.0
13562,AfternoonPeak_14-17,121.432,31.293166666666664,0.00015641700774264187,0.00015641700774264187,6.0,6,4.0
13563,AfternoonPeak_14-17,121.455,31.3,2.6069501290440314e-05,2.6069501290440314e-05,1.0,1,15.0
13566,AfternoonPeak_14-17,121.44,31.224,0.0,0.0,0.0,1,2.0
13570,AfternoonPeak_14-17,121.439,31.224,2.6069501290440314e-05,2.6069501290440314e-05,1.0,1,2.0
13582,AfternoonPeak_14-17,121.424,31.232,0.00010427800516176126,0.00010427800516176126,4.0,4,2.0
13583,AfternoonPeak_14-17,121.4271,31.256850000000004,0.0,0.0,20.0,20,10.0
13587,AfternoonPeak_14-17,121.485,31.243,0.0004431815219374853,0.0004431815219374853,17.0,17,1.0
