station_id,delta_s,Delta_s,sigma_s,Sigma_s,ratio_demand,ratio_supply,W_FPG
12961,85.0,90,0.0,24.0,0.9444444444444444,0.0,0.00041944238835430543
12962,1336.0,1414,1.0,3.0,0.9448373408769448,0.3333333333333333,0.0042667982564355625
12963,806.0,871,1.0,3.0,0.9253731343283582,0.3333333333333333,0.00254461715601612
12967,0.0,1,0.0,23.0,0.0,0.0,0.0
12968,4.0,4,8.0,16.0,1.0,0.5,9.869232667160129e-06
12970,109.0,112,0.0,23.0,0.9732142857142857,0.0,0.000537873180360227
12973,203.0,227,0.0,23.0,0.8942731277533039,0.0,0.0010017271157167528
12974,9.0,9,0.0,23.0,1.0,0.0,4.441154700222058e-05
12978,48.0,52,0.0,1.0,0.9230769230769231,0.0,0.00023686158401184308
12979,9.0,10,0.0,1.0,0.9,0.0,4.441154700222058e-05
12980,128.0,154,0.0,1.0,0.8311688311688312,0.0,0.0006316308906982482
12985,8.0,9,0.0,6.0,0.8888888888888888,0.0,3.947693066864051e-05
12986,65.0,69,0.0,6.0,0.9420289855072463,0.0,0.00032075006168270415
12992,1.0,1,10.0,10.0,1.0,1.0,0.0
12993,2.0,2,1.0,2.0,1.0,0.5,4.934616333580064e-06
12996,252.0,260,10.0,10.0,0.9692307692307692,1.0,-3.9476930668640514e-05
12998,5.0,5,0.0,6.0,1.0,0.0,2.467308166790032e-05
13001,2.0,2,0.0,1.0,1.0,0.0,9.869232667160129e-06
13004,0.0,11,0.0,4.0,0.0,0.0,0.0
13007,101.0,105,0.0,24.0,0.9619047619047619,0.0,0.0004983962496915864
13012,20.0,20,0.0,24.0,1.0,0.0,9.869232667160128e-05
13013,454.0,472,1.0,1.0,0.961864406779661,1.0,-8.882309400444118e-05
13014,1.0,4,0.0,3.0,0.25,0.0,4.934616333580064e-06
13019,4.0,6,8.0,15.0,0.6666666666666666,0.5333333333333333,3.94769306686405e-06
13023,1.0,1,10.0,10.0,1.0,1.0,0.0
13024,1.0,1,0.0,20.0,1.0,0.0,4.934616333580064e-06
13029,71.0,72,12.0,12.0,0.9861111111111112,1.0,-4.9346163335800465e-06
13031,0.0,32,8.0,8.0,0.0,1.0,-0.00015790772267456206
13033,0.0,6,8.0,8.0,0.0,1.0,-2.9607698001480386e-05
13034,0.0,10,1.0,1.0,0.0,1.0,-4.934616333580064e-05
13037,2.0,4,8.0,16.0,0.5,0.5,0.0
13038,1.0,1,2.0,2.0,1.0,1.0,0.0
13039,1.0,8,8.0,16.0,0.125,0.5,-1.4803849000740193e-05
13045,0.0,9,0.0,1.0,0.0,0.0,0.0
13046,12.0,13,1.0,3.0,0.9230769230769231,0.3333333333333333,3.783205855744717e-05
13050,147.0,155,12.0,12.0,0.9483870967741935,1.0,-3.947693066864053e-05
13059,725.0,823,1.0,1.0,0.8809234507897934,1.0,-0.00048359240069084647
13060,29.0,32,1.0,1.0,0.90625,1.0,-1.4803849000740193e-05
13062,204.0,232,1.0,1.0,0.8793103448275862,1.0,-0.0001381692573402418
13063,791.0,842,0.0,1.0,0.9394299287410927,0.0,0.0039032815198618313
13066,116.0,128,1.0,2.0,0.90625,0.5,0.00025660004934616333
13068,110.0,121,10.0,10.0,0.9090909090909091,1.0,-5.428077966938072e-05
13071,13.0,14,4.0,4.0,0.9285714285714286,1.0,-4.9346163335800626e-06
13072,0.0,4,20.0,20.0,0.0,1.0,-1.9738465334320257e-05
13073,0.0,6,0.0,5.0,0.0,0.0,0.0
13075,5.0,5,0.0,14.0,1.0,0.0,2.467308166790032e-05
13082,1.0,1,0.0,6.0,1.0,0.0,4.934616333580064e-06
13083,169.0,181,1.0,4.0,0.9337016574585635,0.25,0.000610658771280533
13088,1.0,1,16.0,16.0,1.0,1.0,0.0
13089,4.0,11,5.0,5.0,0.36363636363636365,1.0,-3.454231433506045e-05
13091,23.0,24,16.0,16.0,0.9583333333333334,1.0,-4.93461633358006e-06
13092,113.0,120,0.0,1.0,0.9416666666666667,0.0,0.0005576116456945473
13094,76.0,93,0.0,5.0,0.8172043010752689,0.0,0.0003750308413520849
13108,1.0,1,0.0,14.0,1.0,0.0,4.934616333580064e-06
13114,20.0,21,2.0,5.0,0.9523809523809523,0.4,5.724154946952874e-05
13120,174.0,175,2.0,5.0,0.9942857142857143,0.4,0.0005132000986923267
13123,8.0,8,0.0,9.0,1.0,0.0,3.9476930668640514e-05
13124,253.0,267,1.0,1.0,0.947565543071161,1.0,-6.908462867012092e-05
13126,53.0,54,3.0,3.0,0.9814814814814815,1.0,-4.934616333580057e-06
13127,103.0,107,1.0,1.0,0.9626168224299065,1.0,-1.973846533432026e-05
13128,2.0,2,3.0,10.0,1.0,0.3,6.90846286701209e-06
13130,6.0,6,3.0,3.0,1.0,1.0,0.0
13134,53.0,56,8.0,8.0,0.9464285714285714,1.0,-1.4803849000740203e-05
13135,75.0,75,3.0,3.0,1.0,1.0,0.0
13137,69.0,75,0.0,1.0,0.92,0.0,0.00034048852701702443
13140,16.0,16,20.0,20.0,1.0,1.0,0.0
13146,136.0,147,0.0,6.0,0.9251700680272109,0.0,0.0006711078213668888
13155,2.0,2,0.0,12.0,1.0,0.0,9.869232667160129e-06
13156,0.0,2,3.0,10.0,0.0,0.3,-2.9607698001480383e-06
13157,266.0,287,0.0,8.0,0.926829268292683,0.0,0.0013126079447322973
13158,0.0,2,10.0,16.0,0.0,0.625,-6.16827041697508e-06
13163,117.0,123,0.0,5.0,0.9512195121951219,0.0,0.0005773501110288675
13164,0.0,1,8.0,16.0,0.0,0.5,-2.467308166790032e-06
13172,106.0,114,40.0,40.0,0.9298245614035088,1.0,-3.9476930668640514e-05
13174,11.0,11,0.0,12.0,1.0,0.0,5.428077966938071e-05
13175,1.0,2,40.0,40.0,0.5,1.0,-4.934616333580064e-06
13177,141.0,149,0.0,5.0,0.9463087248322147,0.0,0.000695780903034789
13180,0.0,4,9.0,9.0,0.0,1.0,-1.9738465334320257e-05
13187,0.0,1,1.0,23.0,0.0,0.043478260869565216,-2.1454853624261147e-07
13190,574.0,617,0.0,7.0,0.9303079416531604,0.0,0.0028324697754749566
13191,46.0,46,3.0,3.0,1.0,1.0,0.0
13192,44.0,45,0.0,9.0,0.9777777777777777,0.0,0.0002171231186775228
13196,1.0,1,0.0,3.0,1.0,0.0,4.934616333580064e-06
13197,1.0,1,0.0,2.0,1.0,0.0,4.934616333580064e-06
13199,40.0,41,0.0,2.0,0.975609756097561,0.0,0.00019738465334320256
13202,36.0,36,0.0,5.0,1.0,0.0,0.0001776461880088823
13206,1.0,1,7.0,15.0,1.0,0.4666666666666667,2.6317953779093674e-06
13209,0.0,12,10.0,10.0,0.0,1.0,-5.921539600296077e-05
13211,158.0,174,0.0,34.0,0.9080459770114943,0.0,0.0007796693807056501
13213,256.0,264,10.0,10.0,0.9696969696969697,1.0,-3.947693066864048e-05
13217,0.0,3,8.0,8.0,0.0,1.0,-1.4803849000740193e-05
13219,14.0,14,8.0,16.0,1.0,0.5,3.454231433506045e-05
13225,0.0,6,0.0,7.0,0.0,0.0,0.0
13228,32.0,38,0.0,3.0,0.8421052631578947,0.0,0.00015790772267456206
13229,0.0,2,0.0,10.0,0.0,0.0,0.0
13239,0.0,19,0.0,6.0,0.0,0.0,0.0
13240,0.0,6,0.0,5.0,0.0,0.0,0.0
13245,126.0,155,2.0,2.0,0.8129032258064516,1.0,-0.00014310387367382188
13248,56.0,66,2.0,2.0,0.8484848484848485,1.0,-4.934616333580064e-05
13249,0.0,12,2.0,10.0,0.0,0.2,-1.1843079200592155e-05
13253,218.0,242,1.0,1.0,0.9008264462809917,1.0,-0.00011843079200592153
13255,19.0,20,1.0,1.0,0.95,1.0,-4.9346163335800685e-06
13263,51.0,51,0.0,1.0,1.0,0.0,0.0002516654330125833
13264,1.0,1,0.0,3.0,1.0,0.0,4.934616333580064e-06
13265,7.0,7,18.0,18.0,1.0,1.0,0.0
13275,1.0,1,6.0,6.0,1.0,1.0,0.0
13280,48.0,48,0.0,30.0,1.0,0.0,0.00023686158401184308
13291,12.0,22,40.0,40.0,0.5454545454545454,1.0,-4.9346163335800646e-05
13297,188.0,194,8.0,8.0,0.9690721649484536,1.0,-2.9607698001480386e-05
13301,13.0,14,2.0,2.0,0.9285714285714286,1.0,-4.9346163335800626e-06
13305,1.0,1,18.0,18.0,1.0,1.0,0.0
13309,3.0,3,0.0,80.0,1.0,0.0,1.4803849000740193e-05
13311,83.0,83,2.0,2.0,1.0,1.0,0.0
13323,178.0,203,0.0,5.0,0.8768472906403941,0.0,0.0008783617073772514
13329,0.0,9,2.0,30.0,0.0,0.06666666666666667,-2.9607698001480383e-06
13330,423.0,439,0.0,1.0,0.9635535307517085,0.0,0.002087342709104367
13331,236.0,267,2.0,30.0,0.8838951310861424,0.06666666666666667,0.00107673328398717
13335,48.0,48,2.0,2.0,1.0,1.0,0.0
13339,4.0,4,18.0,18.0,1.0,1.0,0.0
13343,327.0,344,10.0,10.0,0.9505813953488372,1.0,-8.388847767086106e-05
13346,0.0,5,70.0,70.0,0.0,1.0,-2.467308166790032e-05
13354,3.0,3,0.0,15.0,1.0,0.0,1.4803849000740193e-05
13362,109.0,112,0.0,10.0,0.9732142857142857,0.0,0.000537873180360227
13367,52.0,56,2.0,5.0,0.9285714285714286,0.4,0.0001460646434739699
13369,49.0,51,0.0,1.0,0.9607843137254902,0.0,0.00024179620034542318
13373,70.0,74,0.0,7.0,0.9459459459459459,0.0,0.0003454231433506045
13374,1.0,2,2.0,7.0,0.5,0.2857142857142857,2.1148355715343135e-06
13380,20.0,25,0.0,5.0,0.8,0.0,9.869232667160128e-05
13381,1.0,1,10.0,12.0,1.0,0.8333333333333334,8.224360555966772e-07
13391,3.0,3,4.0,10.0,1.0,0.4,8.882309400444115e-06
13393,663.0,694,4.0,22.0,0.9553314121037464,0.18181818181818182,0.0026489917681627524
13397,95.0,96,5.0,10.0,0.9895833333333334,0.5,0.00023192696767826304
13402,252.0,309,10.0,10.0,0.8155339805825242,1.0,-0.0002812731310140637
13408,63.0,64,1.0,1.0,0.984375,1.0,-4.934616333580064e-06
13409,0.0,2,1.0,1.0,0.0,1.0,-9.869232667160129e-06
13410,5.0,5,2.0,2.0,1.0,1.0,0.0
13412,1.0,1,2.0,2.0,1.0,1.0,0.0
13420,1.0,2,0.0,80.0,0.5,0.0,4.934616333580064e-06
13423,0.0,12,0.0,2.0,0.0,0.0,0.0
13424,324.0,341,4.0,4.0,0.9501466275659824,1.0,-8.388847767086102e-05
13429,2.0,2,0.0,1.0,1.0,0.0,9.869232667160129e-06
13431,26.0,27,0.0,15.0,0.9629629629629629,0.0,0.00012830002467308167
13433,0.0,1,2.0,2.0,0.0,1.0,-4.934616333580064e-06
13435,152.0,159,6.0,6.0,0.9559748427672956,1.0,-3.454231433506044e-05
13438,0.0,13,0.0,1.0,0.0,0.0,0.0
13443,25.0,25,0.0,9.0,1.0,0.0,0.0001233654083395016
13444,14.0,14,0.0,10.0,1.0,0.0,6.90846286701209e-05
13447,4.0,4,6.0,6.0,1.0,1.0,0.0
13453,0.0,14,8.0,16.0,0.0,0.5,-3.454231433506045e-05
13458,0.0,7,1.0,1.0,0.0,1.0,-3.454231433506045e-05
13468,1.0,1,3.0,3.0,1.0,1.0,0.0
13472,1.0,1,0.0,1.0,1.0,0.0,4.934616333580064e-06
13474,165.0,169,0.0,1.0,0.9763313609467456,0.0,0.0008142116950407105
13478,3.0,4,0.0,3.0,0.75,0.0,1.4803849000740193e-05
13497,1.0,1,0.0,6.0,1.0,0.0,4.934616333580064e-06
13502,1.0,1,2.0,2.0,1.0,1.0,0.0
13503,0.0,1,0.0,5.0,0.0,0.0,0.0
13506,134.0,144,2.0,5.0,0.9305555555555556,0.4,0.0003770046878855169
13509,56.0,59,0.0,1.0,0.9491525423728814,0.0,0.0002763385146804836
13511,0.0,1,0.0,6.0,0.0,0.0,0.0
13536,160.0,164,15.0,15.0,0.975609756097561,1.0,-1.9738465334320274e-05
13537,130.0,132,15.0,15.0,0.9848484848484849,1.0,-9.86923266716012e-06
13548,38.0,38,0.0,68.0,1.0,0.0,0.00018751542067604245
13549,0.0,11,8.0,8.0,0.0,1.0,-5.428077966938071e-05
13551,7.0,8,0.0,68.0,0.875,0.0,3.454231433506045e-05
13556,239.0,251,0.0,1.0,0.952191235059761,0.0,0.0011793733037256354
13558,96.0,104,0.0,20.0,0.9230769230769231,0.0,0.00047372316802368617
13562,48.0,63,0.0,4.0,0.7619047619047619,0.0,0.00023686158401184306
13563,12.0,15,0.0,15.0,0.8,0.0,5.921539600296077e-05
13566,2.0,3,0.0,2.0,0.6666666666666666,0.0,9.869232667160129e-06
13568,2.0,2,1.0,3.0,1.0,0.3333333333333333,6.57948844477342e-06
13570,2.0,2,0.0,2.0,1.0,0.0,9.869232667160129e-06
13571,1.0,1,1.0,3.0,1.0,0.3333333333333333,3.28974422238671e-06
13573,1.0,1,0.0,2.0,1.0,0.0,4.934616333580064e-06
13577,0.0,3,0.0,1.0,0.0,0.0,0.0
13582,26.0,26,0.0,2.0,1.0,0.0,0.00012830002467308167
13583,94.0,98,10.0,10.0,0.9591836734693877,1.0,-1.973846533432028e-05
13586,1.0,1,0.0,1.0,1.0,0.0,4.934616333580064e-06
13587,32.0,33,0.0,1.0,0.9696969696969697,0.0,0.00015790772267456206
13589,42.0,42,0.0,8.0,1.0,0.0,0.0002072538860103627
13596,1.0,1,42.0,42.0,1.0,1.0,0.0
13597,1.0,1,2.0,2.0,1.0,1.0,0.0
13600,1.0,1,0.0,2.0,1.0,0.0,4.934616333580064e-06
13604,511.0,549,0.0,6.0,0.930783242258652,0.0,0.0025215889464594125
13609,0.0,10,1.0,2.0,0.0,0.5,-2.467308166790032e-05
13626,44.0,45,0.0,2.0,0.9777777777777777,0.0,0.0002171231186775228
13635,248.0,257,2.0,8.0,0.9649805447470817,0.25,0.0009067357512953367
13637,206.0,223,0.0,12.0,0.9237668161434978,0.0,0.0010165309647174933
13647,141.0,149,8.0,8.0,0.9463087248322147,1.0,-3.9476930668640534e-05
13648,0.0,1,8.0,8.0,0.0,1.0,-4.934616333580064e-06
13653,0.0,6,1.0,3.0,0.0,0.3333333333333333,-9.869232667160129e-06
13657,125.0,140,0.0,4.0,0.8928571428571429,0.0,0.000616827041697508
13658,0.0,9,2.0,4.0,0.0,0.5,-2.220577350111029e-05
13660,1.0,2,6.0,6.0,0.5,1.0,-4.934616333580064e-06
13665,212.0,233,2.0,4.0,0.9098712446351931,0.5,0.0004712558598568961
13679,5.0,6,0.0,4.0,0.8333333333333334,0.0,2.4673081667900323e-05
13688,19.0,19,3.0,5.0,1.0,0.6,3.7503084135208494e-05
13700,33.0,33,0.0,2.0,1.0,0.0,0.00016284233900814213
13702,12.0,14,0.0,2.0,0.8571428571428571,0.0,5.921539600296077e-05
13711,56.0,57,4.0,38.0,0.9824561403508771,0.10526315789473684,0.0002467308166790032
13713,91.0,98,2.0,2.0,0.9285714285714286,1.0,-3.454231433506044e-05
13715,1.0,1,8.0,8.0,1.0,1.0,0.0
13716,5.0,5,4.0,4.0,1.0,1.0,0.0
13717,0.0,3,8.0,8.0,0.0,1.0,-1.4803849000740193e-05
13718,0.0,15,0.0,1.0,0.0,0.0,0.0
13723,320.0,354,0.0,3.0,0.903954802259887,0.0,0.0015790772267456207
13725,46.0,54,8.0,8.0,0.8518518518518519,1.0,-3.9476930668640514e-05
13727,2.0,2,4.0,52.0,1.0,0.07692307692307693,9.110060923532426e-06
13731,128.0,136,0.0,5.0,0.9411764705882353,0.0,0.0006316308906982481
13734,9.0,10,0.0,21.0,0.9,0.0,4.441154700222058e-05
13735,46.0,48,2.0,10.0,0.9583333333333334,0.2,0.00017962003454231434
13739,6.0,6,3.0,3.0,1.0,1.0,0.0
13745,29.0,30,0.0,5.0,0.9666666666666667,0.0,0.00014310387367382185
13749,1.0,1,3.0,3.0,1.0,1.0,0.0
13750,16.0,19,2.0,4.0,0.8421052631578947,0.5,3.207500616827042e-05
13753,18.0,18,0.0,4.0,1.0,0.0,8.882309400444115e-05
13760,1.0,1,34.0,34.0,1.0,1.0,0.0
13762,10.0,12,0.0,29.0,0.8333333333333334,0.0,4.9346163335800646e-05
13765,2.0,2,4.0,22.0,1.0,0.18181818181818182,8.074826727676468e-06
13766,112.0,119,1.0,1.0,0.9411764705882353,1.0,-3.454231433506046e-05
13770,281.0,322,2.0,2.0,0.8726708074534162,1.0,-0.00020231926967678257
13772,1.0,1,0.0,2.0,1.0,0.0,4.934616333580064e-06
13776,45.0,47,0.0,2.0,0.9574468085106383,0.0,0.0002220577350111029
13782,28.0,32,6.0,6.0,0.875,1.0,-1.9738465334320257e-05
13786,22.0,23,0.0,13.0,0.9565217391304348,0.0,0.00010856155933876142
13791,1.0,1,3.0,3.0,1.0,1.0,0.0
13795,42.0,42,0.0,15.0,1.0,0.0,0.0002072538860103627
13799,7.0,7,0.0,15.0,1.0,0.0,3.454231433506045e-05
13804,9.0,10,0.0,15.0,0.9,0.0,4.441154700222058e-05
13809,39.0,40,0.0,30.0,0.975,0.0,0.0001924500370096225
13811,27.0,38,0.0,1.0,0.7105263157894737,0.0,0.00013323464100666174
13819,1.0,1,4.0,52.0,1.0,0.07692307692307693,4.555030461766213e-06
13820,16.0,17,8.0,8.0,0.9411764705882353,1.0,-4.934616333580065e-06
13822,63.0,63,0.0,8.0,1.0,0.0,0.000310880829015544
13823,0.0,6,0.0,11.0,0.0,0.0,0.0
13831,20.0,21,0.0,5.0,0.9523809523809523,0.0,9.869232667160128e-05
13836,273.0,301,2.0,2.0,0.9069767441860465,1.0,-0.0001381692573402419
13839,536.0,584,0.0,2.0,0.9178082191780822,0.0,0.0026449543547989148
13842,1241.0,1292,0.0,3.0,0.9605263157894737,0.0,0.00612385886997286
13845,58.0,59,0.0,8.0,0.9830508474576272,0.0,0.00028620774734764375
13847,309.0,323,0.0,3.0,0.9566563467492261,0.0,0.0015247964470762399
13858,0.0,9,0.0,5.0,0.0,0.0,0.0
13860,0.0,5,0.0,4.0,0.0,0.0,0.0
13883,0.0,12,0.0,1.0,0.0,0.0,0.0
13884,1.0,1,17.0,17.0,1.0,1.0,0.0
13885,0.0,1,0.0,4.0,0.0,0.0,0.0
13889,4.0,4,0.0,4.0,1.0,0.0,1.9738465334320257e-05
13891,560.0,599,0.0,3.0,0.9348914858096828,0.0,0.0027633851468048362
13893,114.0,119,0.0,4.0,0.957983193277311,0.0,0.0005625462620281273
13898,623.0,670,3.0,3.0,0.9298507462686567,1.0,-0.00023192696767826302
13899,241.0,256,0.0,6.0,0.94140625,0.0,0.0011892425363927955
13900,164.0,176,17.0,17.0,0.9318181818181818,1.0,-5.921539600296082e-05
13901,0.0,11,0.0,10.0,0.0,0.0,0.0
13903,0.0,2,0.0,3.0,0.0,0.0,0.0
13907,54.0,61,0.0,3.0,0.8852459016393442,0.0,0.0002664692820133235
13910,32.0,35,0.0,25.0,0.9142857142857143,0.0,0.00015790772267456203
13913,104.0,116,0.0,25.0,0.896551724137931,0.0,0.0005132000986923267
13922,57.0,58,0.0,2.0,0.9827586206896551,0.0,0.0002812731310140636
13925,1.0,1,10.0,10.0,1.0,1.0,0.0
13930,1.0,1,0.0,1.0,1.0,0.0,4.934616333580064e-06
13932,29.0,33,8.0,8.0,0.8787878787878788,1.0,-1.9738465334320257e-05
13937,0.0,6,8.0,8.0,0.0,1.0,-2.9607698001480386e-05
13939,0.0,1,8.0,8.0,0.0,1.0,-4.934616333580064e-06
13942,10.0,10,0.0,9.0,1.0,0.0,4.934616333580064e-05
13944,5.0,5,8.0,8.0,1.0,1.0,0.0
13945,47.0,50,8.0,8.0,0.94,1.0,-1.4803849000740205e-05
13949,1.0,1,0.0,30.0,1.0,0.0,4.934616333580064e-06
13950,16.0,16,0.0,2.0,1.0,0.0,7.895386133728103e-05
13955,1.0,1,8.0,8.0,1.0,1.0,0.0
13962,0.0,1,0.0,2.0,0.0,0.0,0.0
13966,45.0,49,17.0,17.0,0.9183673469387755,1.0,-1.9738465334320254e-05
13967,1.0,1,3.0,3.0,1.0,1.0,0.0
13969,40.0,42,0.0,4.0,0.9523809523809523,0.0,0.00019738465334320256
13970,7.0,7,3.0,3.0,1.0,1.0,0.0
13974,71.0,73,3.0,3.0,0.9726027397260274,1.0,-9.869232667160129e-06
13976,1.0,1,0.0,2.0,1.0,0.0,4.934616333580064e-06
13981,129.0,140,0.0,25.0,0.9214285714285714,0.0,0.0006365655070318282
13983,38.0,41,0.0,4.0,0.926829268292683,0.0,0.00018751542067604245
13988,133.0,148,0.0,2.0,0.8986486486486487,0.0,0.0006563039723661485
13994,0.0,22,0.0,1.0,0.0,0.0,0.0
14004,0.0,8,0.0,4.0,0.0,0.0,0.0
14019,0.0,5,0.0,2.0,0.0,0.0,0.0
14022,11.0,11,0.0,7.0,1.0,0.0,5.428077966938071e-05
14025,29.0,30,0.0,7.0,0.9666666666666667,0.0,0.00014310387367382185
14026,388.0,415,3.0,3.0,0.9349397590361446,1.0,-0.00013323464100666176
14032,10.0,10,10.0,10.0,1.0,1.0,0.0
14035,1.0,1,1.0,1.0,1.0,1.0,0.0
14038,211.0,224,0.0,1.0,0.9419642857142857,0.0,0.0010412040463853936
14041,1.0,1,2.0,15.0,1.0,0.13333333333333333,4.276667489102722e-06
14043,1.0,1,8.0,8.0,1.0,1.0,0.0
14053,1.0,1,10.0,10.0,1.0,1.0,0.0
14057,202.0,210,3.0,3.0,0.9619047619047619,1.0,-3.947693066864049e-05
14058,3.0,4,0.0,2.0,0.75,0.0,1.4803849000740193e-05
14062,3.0,3,0.0,26.0,1.0,0.0,1.4803849000740193e-05
14063,39.0,43,0.0,2.0,0.9069767441860465,0.0,0.0001924500370096225
14073,14.0,14,1.0,1.0,1.0,1.0,0.0
14075,30.0,32,0.0,3.0,0.9375,0.0,0.00014803849000740192
14078,26.0,26,0.0,4.0,1.0,0.0,0.00012830002467308167
14082,10.0,10,0.0,2.0,1.0,0.0,4.934616333580064e-05
14090,0.0,10,8.0,8.0,0.0,1.0,-4.934616333580064e-05
14091,91.0,101,0.0,5.0,0.900990099009901,0.0,0.0004490500863557858
14093,0.0,24,3.0,3.0,0.0,1.0,-0.00011843079200592154
14099,163.0,172,3.0,3.0,0.9476744186046512,1.0,-4.441154700222056e-05
14100,14.0,14,6.0,6.0,1.0,1.0,0.0
14117,5.0,5,0.0,19.0,1.0,0.0,2.467308166790032e-05
14141,3.0,3,2.0,2.0,1.0,1.0,0.0
14142,50.0,54,2.0,2.0,0.9259259259259259,1.0,-1.9738465334320257e-05
14157,1.0,1,0.0,44.0,1.0,0.0,4.934616333580064e-06
14161,244.0,263,2.0,8.0,0.9277566539923955,0.25,0.0008795953614606465
14163,309.0,335,0.0,4.0,0.9223880597014925,0.0,0.0015247964470762397
14164,1.0,1,2.0,8.0,1.0,0.25,3.700962250185048e-06
14195,35.0,35,0.0,11.0,1.0,0.0,0.00017271157167530224
14198,1.0,1,0.0,5.0,1.0,0.0,4.934616333580064e-06
14201,0.0,4,0.0,1.0,0.0,0.0,0.0
14212,4.0,5,0.0,4.0,0.8,0.0,1.9738465334320257e-05
14213,47.0,54,0.0,4.0,0.8703703703703703,0.0,0.00023192696767826302
14216,277.0,313,2.0,2.0,0.8849840255591054,1.0,-0.0001776461880088824
14226,9.0,9,0.0,10.0,1.0,0.0,4.441154700222058e-05
14230,213.0,221,5.0,5.0,0.9638009049773756,1.0,-3.9476930668640494e-05
14238,275.0,291,1.0,1.0,0.9450171821305842,1.0,-7.895386133728107e-05
14240,221.0,233,8.0,8.0,0.9484978540772532,1.0,-5.921539600296082e-05
14247,276.0,291,0.0,6.0,0.9484536082474226,0.0,0.0013619541080680977
14250,1.0,2,0.0,3.0,0.5,0.0,4.934616333580064e-06
14253,346.0,362,2.0,8.0,0.9558011049723757,0.25,0.0012607944732297065
14256,0.0,13,3.0,3.0,0.0,1.0,-6.415001233654083e-05
14260,2.0,2,0.0,17.0,1.0,0.0,9.869232667160129e-06
14261,15.0,30,1.0,1.0,0.5,1.0,-7.401924500370096e-05
14265,192.0,193,0.0,17.0,0.9948186528497409,0.0,0.0009474463360473723
14267,103.0,112,0.0,3.0,0.9196428571428571,0.0,0.0005082654823587466
14270,0.0,5,1.0,1.0,0.0,1.0,-2.467308166790032e-05
14274,77.0,79,0.0,3.0,0.9746835443037974,0.0,0.00037996545768566493
14279,0.0,22,0.0,3.0,0.0,0.0,0.0
14281,0.0,11,0.0,1.0,0.0,0.0,0.0
14285,28.0,29,0.0,6.0,0.9655172413793104,0.0,0.00013816925734024178
14287,1.0,1,9.0,18.0,1.0,0.5,2.467308166790032e-06
14294,1252.0,1329,3.0,18.0,0.9420617005267118,0.16666666666666666,0.005085122131754256
14297,2.0,2,2.0,44.0,1.0,0.045454545454545456,9.420631182289214e-06
14300,116.0,119,0.0,11.0,0.9747899159663865,0.0,0.0005724154946952874
14301,0.0,9,2.0,6.0,0.0,0.3333333333333333,-1.4803849000740191e-05
14302,252.0,272,18.0,50.0,0.9264705882352942,0.36,0.0007603256846780163
14303,151.0,157,10.0,10.0,0.9617834394904459,1.0,-2.960769800148038e-05
14309,18.0,18,5.0,33.0,1.0,0.15151515151515152,7.536504945831371e-05
14310,2.0,2,5.0,33.0,1.0,0.15151515151515152,8.373894384257079e-06
14314,0.0,7,0.0,1.0,0.0,0.0,0.0
14326,1.0,1,0.0,1.0,1.0,0.0,4.934616333580064e-06
14334,0.0,3,1.0,1.0,0.0,1.0,-1.4803849000740193e-05
14336,3.0,3,10.0,10.0,1.0,1.0,0.0
14342,28.0,28,20.0,20.0,1.0,1.0,0.0
14347,36.0,39,0.0,68.0,0.9230769230769231,0.0,0.00017764618800888233
14348,547.0,593,1.0,1.0,0.9224283305227656,1.0,-0.00022699235134468286
14349,304.0,319,1.0,1.0,0.9529780564263323,1.0,-7.4019245003701e-05
14351,0.0,4,4.0,4.0,0.0,1.0,-1.9738465334320257e-05
14352,52.0,62,4.0,4.0,0.8387096774193549,1.0,-4.934616333580063e-05
14353,0.0,7,10.0,10.0,0.0,1.0,-3.454231433506045e-05
14359,10.0,10,7.0,7.0,1.0,1.0,0.0
14362,6.0,6,3.0,3.0,1.0,1.0,0.0
14386,0.0,10,4.0,4.0,0.0,1.0,-4.934616333580064e-05
14391,0.0,10,0.0,12.0,0.0,0.0,0.0
14396,0.0,3,4.0,4.0,0.0,1.0,-1.4803849000740193e-05
14399,239.0,247,0.0,8.0,0.9676113360323887,0.0,0.0011793733037256352
14402,56.0,59,0.0,3.0,0.9491525423728814,0.0,0.0002763385146804836
14420,58.0,68,0.0,1.0,0.8529411764705882,0.0,0.0002862077473476437
14421,0.0,10,8.0,8.0,0.0,1.0,-4.934616333580064e-05
14428,473.0,523,20.0,20.0,0.904397705544933,1.0,-0.0002467308166790033
14433,0.0,4,0.0,9.0,0.0,0.0,0.0
14437,8.0,8,2.0,2.0,1.0,1.0,0.0
14445,0.0,8,1.0,1.0,0.0,1.0,-3.9476930668640514e-05
14460,8.0,8,2.0,2.0,1.0,1.0,0.0
14461,23.0,24,2.0,2.0,0.9583333333333334,1.0,-4.93461633358006e-06
14462,315.0,358,4.0,4.0,0.8798882681564246,1.0,-0.00021218850234394268
14463,221.0,256,0.0,6.0,0.86328125,0.0,0.0010905502097211942
14465,0.0,3,0.0,4.0,0.0,0.0,0.0
14467,0.0,2,0.0,6.0,0.0,0.0,0.0
14472,632.0,689,0.0,1.0,0.9172714078374455,0.0,0.0031186775228226006
14477,86.0,91,2.0,10.0,0.945054945054945,0.2,0.00033456698741672836
14478,0.0,5,0.0,1.0,0.0,0.0,0.0
14479,21.0,22,2.0,10.0,0.9545454545454546,0.2,8.191463113742908e-05
