station_id,S_i,B_i,Total_Volume,Regime
13374,0.2142857142857143,0.7071067811865476,2,Q1
13420,0.5,0.7071067811865476,2,Q1
13566,0.5,0.7071067811865476,2,Q1
14250,0.5,0.7071067811865476,2,Q1
14620,0.2777777777777778,0.7071067811865476,2,Q1
15658,0.5,0.7071067811865476,2,Q1
12727,-0.0310077519379845,0.11647270698695131,57,Q2
11146,-0.08430917167753861,0.11741846364699499,1426,Q2
15522,-0.10465799594334327,0.11951401187146016,2998,Q2
10868,-0.09495349551465626,0.1201390515080428,1426,Q2
12434,-0.05197510822510822,0.1208578140727529,497,Q2
15961,-0.042980469143259835,0.1225300905676321,591,Q2
10520,-0.020969387755102042,0.12307963120830177,158,Q2
10834,-0.03924004787100026,0.1253304605446099,593,Q2
10411,-0.044494787964937214,0.12696340218343408,516,Q2
11054,-0.02675438596491228,0.12835364766688834,152,Q2
12644,-0.05119160475287626,0.13213907928697344,499,Q2
11967,-0.05030371997283762,0.13283889151160508,585,Q2
14057,-0.029619805481874446,0.13444931609584587,163,Q2
11968,-0.03824404761904762,0.13463418963878412,245,Q2
15804,-0.01818181818181818,0.1348399724926484,74,Q2
12552,-0.04661596119929454,0.13519762071221367,287,Q2
12673,-0.03745874587458746,0.14002789286809292,306,Q2
11073,-0.06346525096525096,0.1403814795757079,221,Q2
11053,-0.05556560925413385,0.14067691994056833,498,Q2
12534,-0.04156017297042938,0.14223888099955792,533,Q2
12625,-0.03151515151515152,0.14507244987482076,98,Q2
11060,-0.04873990531885269,0.14547387330669276,360,Q2
13029,-0.02127659574468085,0.14586499149789453,64,Q2
10258,-0.05369481125783647,0.14643565935859798,405,Q2
14813,-0.06258503401360545,0.14897530448173973,85,Q2
11159,-0.37777777777777777,0.14907119849998596,95,Q2
15197,-0.08486261571367953,0.14929266807016425,810,Q2
12358,-0.038657407407407404,0.15039921806873766,149,Q2
14026,-0.053694581280788176,0.1509019662361604,340,Q2
10684,-0.023255813953488372,0.15249857033260464,54,Q2
11102,-0.041351829988193624,0.15250783474563526,335,Q2
12485,-0.05344202898550725,0.15655280024392426,196,Q2
15331,-0.044715447154471545,0.1566950777316432,154,Q2
12889,-0.06768795029733889,0.15780030338700426,1152,Q2
16712,-0.025,0.15811388300841897,46,Q2
11963,-0.04953767914932964,0.15828604709834268,360,Q2
14238,-0.052286255411255415,0.15862476230219974,245,Q2
13297,-0.041666666666666664,0.1589898669028243,154,Q2
12240,-0.03980099502487562,0.1591474345533752,94,Q2
13900,-0.041666666666666664,0.15922124739647647,143,Q2
11928,-0.05426829268292683,0.1598355416714669,170,Q2
11528,-0.05102564102564102,0.16007476885484365,123,Q2
10497,-0.045454545454545456,0.16157730690671293,106,Q2
13647,-0.04808743169398907,0.1627910032735605,126,Q2
13013,-0.04618055555555556,0.163620870154945,381,Q2
12837,-0.056049950758420654,0.16392413005404677,491,Q2
11762,-0.07173913043478261,0.16640584728002744,284,Q2
14349,-0.04570957095709571,0.16684412994279912,256,Q2
16398,-0.04991582491582491,0.16737405983275913,281,Q2
14230,-0.039426523297491044,0.16738585674321585,191,Q2
11029,-0.04137115839243499,0.16765731554903862,126,Q2
12890,-0.04710144927536233,0.1695286991247687,178,Q2
13050,-0.04378531073446328,0.16976709042459673,130,Q2
13124,-0.047474747474747475,0.1699567044434593,222,Q2
14519,-0.029411764705882353,0.17149858514250882,53,Q2
12536,-0.030303030303030304,0.17407765595569782,39,Q2
13126,-0.030303030303030304,0.17407765595569782,40,Q2
15185,-0.030303030303030304,0.17407765595569785,44,Q2
10107,-0.03703703703703704,0.1741697361821613,49,Q2
14538,-0.09427480916030534,0.17595613031786542,391,Q2
13134,-0.03125,0.1767766952966369,46,Q2
12635,-0.03492063492063492,0.17794411061571042,120,Q2
14752,-0.0512962962962963,0.17856809738683915,160,Q2
13898,-0.07937091503267973,0.179076234582839,547,Q2
12934,-0.035483870967741936,0.17934011482312026,99,Q2
12835,-0.039473684210526314,0.17939760112321024,47,Q2
13974,-0.039473684210526314,0.17939760112321024,50,Q2
10139,-0.9605263157894737,0.17939760112321027,104,Q2
15169,-0.05779569892473119,0.17954906433101975,102,Q2
12424,-0.07054743157105361,0.18039377595570388,369,Q2
12630,-0.040695710908476866,0.1804292016468262,249,Q2
11410,-0.07915291245908812,0.18054046742483212,452,Q2
15251,-0.05587167070217918,0.18149424102463158,337,Q2
12816,-0.04054054054054054,0.18174991893542355,49,Q2
10712,-0.07082112332112332,0.1828492647418826,484,Q2
12867,-0.041666666666666664,0.1841970994032518,57,Q2
14895,-0.041666666666666664,0.1841970994032518,41,Q2
16555,-0.041666666666666664,0.1841970994032518,49,Q2
15520,-0.08073259606873052,0.18456547636580728,421,Q2
13172,-0.05859375,0.18466309920292964,99,Q2
10949,-0.04807692307692308,0.1848906850940994,115,Q2
10726,-0.0742392124303475,0.1849796485680557,656,Q2
15692,-0.047619047619047616,0.18510128438775805,65,Q2
14303,-0.043478260869565216,0.18667229926954346,128,Q2
12826,-0.05018115942028985,0.19166857086516098,185,Q2
14644,-0.05555555555555555,0.19177125131924977,140,Q2
10351,-0.05,0.19204614140905707,157,Q2
15602,-0.03773584905660377,0.19238024756109734,74,Q2
12344,-0.04385964912280702,0.1925185164306081,54,Q2
12347,-0.07674285714285714,0.19315231626218882,397,Q2
14428,-0.08645213293650794,0.19448180693902542,420,Q2
12477,-0.08909739036857682,0.19510981564905297,342,Q2
14960,-0.038461538461538464,0.19611613513818402,47,Q2
10668,-0.16153846153846155,0.19611613513818404,38,Q2
14348,-0.08446485106932868,0.19640593344386476,493,Q2
12918,-0.04838709677419355,0.19647878581007241,107,Q2
12917,-0.04838709677419355,0.19647878581007244,101,Q2
15223,-0.05570175438596491,0.19652676027540486,74,Q2
14142,-0.04761904761904762,0.19697894676175964,41,Q2
16735,-0.11474075167256986,0.19728684530323198,589,Q2
11074,-0.09228395061728395,0.19769937162391857,121,Q2
11416,-0.04,0.1979486637221574,70,Q2
12693,-0.0773002045437943,0.19873293372801656,400,Q2
11055,-0.06982200647249191,0.19913728864487482,267,Q2
13343,-0.06439106616097766,0.19937147894143506,287,Q2
12632,-0.05,0.2012889499682244,36,Q2
11690,-0.09097945508836598,0.2025543909086785,273,Q2
13435,-0.04938271604938271,0.20317692831010825,138,Q2
10598,-0.041666666666666664,0.2041241452319315,26,Q2
13253,-0.09058823529411765,0.2047945004781172,199,Q2
15489,-0.11591311962038048,0.20518478452017186,720,Q2
12433,-0.04794520547945205,0.206901472150592,90,Q2
10213,-0.9464285714285714,0.20813482606259293,50,Q2
13059,-0.13331619938061415,0.20834844394512408,699,Q2
10105,-0.043478260869565216,0.20851441405707477,26,Q2
10204,-0.043478260869565216,0.20851441405707477,24,Q2
11442,-0.043478260869565216,0.20851441405707477,27,Q2
14589,-0.08435990338164251,0.20883952237277342,239,Q2
12691,-0.058114035087719305,0.20906304951966986,145,Q2
13836,-0.09112343966712899,0.20939278279765494,258,Q2
14462,-0.10243506493506493,0.21074907749756513,299,Q2
16540,-0.057880434782608695,0.2128408497100672,235,Q2
10098,-0.45454545454545453,0.21320071635561041,22,Q2
14240,-0.06616666666666667,0.21348288897070236,198,Q2
12444,-0.07700039032006245,0.2135350370895551,305,Q2
10905,-0.05078125,0.21445615741307347,97,Q2
10543,-0.057692307692307696,0.21572774865200242,31,Q2
13424,-0.07305194805194805,0.218041913117995,285,Q2
11857,-0.047619047619047616,0.21821789023599236,21,Q2
15671,-0.047619047619047616,0.21821789023599236,26,Q2
15501,-0.09604458041958042,0.21887476894064023,290,Q2
10343,-0.055555555555555546,0.2194268628681278,28,Q2
15580,-0.06560283687943262,0.21974964497174307,74,Q2
12531,-0.09477682811016144,0.21979068494486453,343,Q2
12996,-0.05654761904761905,0.22072986296353586,214,Q2
11077,-0.08586019635126778,0.22117944282416996,301,Q2
15168,-0.10018811446147086,0.22257762446544307,560,Q2
11581,-0.078125,0.22709555090425335,138,Q2
13766,-0.058333333333333334,0.2272098012527425,102,Q2
13583,-0.059322033898305086,0.2290299213006116,79,Q2
11444,-0.06419753086419754,0.22929710092765493,140,Q2
13091,-0.05263157894736842,0.22941573387056177,22,Q2
15505,-0.05263157894736842,0.22941573387056177,20,Q2
10910,-0.0847953216374269,0.22956741371117886,86,Q2
12634,-0.05855855855855856,0.22978860459736208,46,Q2
12123,-0.07539682539682539,0.23027677640873867,98,Q2
11371,-0.05945945945945946,0.23028902065238158,50,Q2
11349,-0.06339977851605758,0.232135166600802,109,Q2
12273,-0.056338028169014086,0.2322144294558047,95,Q2
13713,-0.07361111111111111,0.23323831129473208,86,Q2
15967,-0.07971014492753624,0.23500249954286057,33,Q2
15870,-0.05555555555555555,0.2357022603955158,19,Q2
12712,-0.05555555555555555,0.23570226039551584,18,Q2
10637,-0.07870619946091645,0.2357223778790719,211,Q2
11433,-0.08608058608058608,0.23715473586325186,156,Q2
15966,-0.06578947368421052,0.23741435529979696,52,Q2
12651,-0.07309941520467837,0.2378340254679444,78,Q2
11735,-0.09523809523809525,0.23964861241296062,88,Q2
11315,-0.10242199802639362,0.24056732160671723,309,Q2
14099,-0.078125,0.24062731175940302,145,Q2
12791,-0.09661349976883957,0.24063963515847173,252,Q2
14925,-0.10258134722420438,0.2409844849137759,424,Q2
16784,-0.06060606060606061,0.24230584229877997,46,Q2
12291,-0.12249630880583261,0.24255781576713198,430,Q2
15666,-0.10269198588526321,0.24322256808653672,390,Q2
15873,-0.06944444444444445,0.24356805378660973,45,Q2
14872,-0.10085172280294231,0.24446573730834967,330,Q2
13213,-0.06976744186046512,0.2445017827154354,201,Q2
13945,-0.07142857142857142,0.24682862424747087,41,Q2
12495,-0.07894736842105263,0.2473184780550823,49,Q2
15560,-0.09166666666666667,0.247350634085171,57,Q2
11734,-0.0625,0.25,18,Q2
12356,-0.0625,0.25,17,Q2
14461,-0.0625,0.25,20,Q2
15726,-0.1930578183250595,0.25061351328167325,690,Q2
10221,-0.07894736842105263,0.25072992856063947,23,Q2
11271,-0.07894736842105263,0.2507299285606395,26,Q2
10772,-0.08172690763052208,0.2508334948252097,155,Q2
12012,-0.11685823754789273,0.25111501031116396,179,Q2
11431,-0.11426282051282051,0.25255349940275207,226,Q2
10125,-0.07258064516129033,0.2536095843192708,85,Q2
10782,-0.10390946502057613,0.2539722153019984,156,Q2
11022,-0.10795454545454546,0.25516597011443304,68,Q2
14800,-0.08333333333333333,0.25724787771376323,22,Q2
10615,-0.10438596491228071,0.2575866401678908,129,Q2
13255,-0.06666666666666667,0.2581988897471611,18,Q2
15267,-0.08064516129032258,0.2591529137037072,86,Q2
13770,-0.12324929971988795,0.25943784736423037,258,Q2
11091,-0.08333333333333333,0.2595686547424837,63,Q2
10224,-0.10755305867665418,0.26030830700589663,187,Q2
15756,-0.0763888888888889,0.26081835217743177,124,Q2
14567,-0.10897435897435898,0.2612227368306944,127,Q2
11122,-0.07317073170731707,0.2636516548818748,52,Q2
10083,-0.08823529411764706,0.2642970699354622,20,Q2
12737,-0.09537037037037038,0.26487021034027963,159,Q2
16254,-0.08333333333333333,0.2653343152526162,33,Q2
16516,-0.09090909090909091,0.2658261309021903,142,Q2
14806,-0.07142857142857142,0.26726124191242434,15,Q2
10206,-0.9285714285714286,0.2672612419124244,15,Q2
12901,-0.08888888888888889,0.26732872360568827,104,Q2
13068,-0.10897435897435899,0.26959777336192786,108,Q2
10442,-0.08333333333333333,0.2703945405276701,70,Q2
11411,-0.09482758620689655,0.27069514600185485,41,Q2
14216,-0.12463922321065178,0.2724645235164911,268,Q2
11165,-0.11163522012578617,0.2757593634220326,212,Q2
15534,-0.10227272727272728,0.27659779915016425,52,Q2
16149,-0.07692307692307693,0.2773500981126145,16,Q2
13071,-0.07692307692307693,0.2773500981126146,14,Q2
13062,-0.13333333333333333,0.27762843207477206,197,Q2
12023,-0.026799687010954597,0.277660509157061,125,Q2
12713,-0.10062893081761007,0.2799183768421079,70,Q2
14957,-0.11940298507462686,0.28212154732615136,107,Q2
13782,-0.10897435897435898,0.28652053520475124,30,Q2
12724,-0.13020833333333331,0.2871007133746852,153,Q2
15378,-0.09722222222222222,0.28833126891636407,40,Q2
13820,-0.08333333333333333,0.28867513459481287,16,Q2
15688,-0.9166666666666666,0.28867513459481287,12,Q2
14745,-0.11333333333333334,0.291547594742265,37,Q2
13966,-0.1,0.29205156676015076,40,Q2
13060,-0.09090909090909091,0.29424494316824984,26,Q2
12025,-0.05957746478873238,0.2960242988126623,83,Q2
10597,-0.14420289855072463,0.29638103245097114,115,Q2
12760,-0.09090909090909091,0.30151134457776363,17,Q2
11938,-0.12588652482269505,0.30496309804061017,165,Q2
10081,-0.9,0.3077935056255462,26,Q2
14903,-0.125,0.3107907802540305,15,Q2
12059,-0.1527777777777778,0.31348749699854184,15,Q2
11931,-0.17482410147504485,0.31530383415578933,356,Q2
12349,-0.11607142857142858,0.315363861403562,34,Q2
10262,-0.1,0.31622776601683794,11,Q2
10823,-0.1,0.31622776601683794,11,Q2
12083,-0.9,0.31622776601683794,10,Q2
10555,-0.1234567901234568,0.3222271342586596,33,Q2
14352,-0.15384615384615385,0.32754762919720937,53,Q2
13725,-0.1388888888888889,0.327676356900822,38,Q2
12350,-0.14864864864864866,0.330506027530867,65,Q2
10078,-0.3888888888888889,0.3333333333333333,9,Q2
15683,-0.8888888888888888,0.3333333333333333,9,Q2
11399,-0.15547263681592038,0.3351891277238697,91,Q2
12014,-0.125,0.3378319623460881,27,Q2
13248,-0.13043478260869565,0.3405026123034995,54,Q2
11312,-0.875,0.3415650255319866,17,Q2
11318,-0.1527777777777778,0.3417956569056871,64,Q2
15525,-0.20116279069767443,0.3425756984012831,149,Q2
10201,-0.8666666666666667,0.3457459036417604,44,Q2
10571,-0.14516129032258066,0.3462549250455213,40,Q2
14958,-0.15217391304347827,0.3514509731972083,24,Q2
10491,-0.13333333333333333,0.35186577527449836,21,Q2
11983,-0.13333333333333333,0.35186577527449836,16,Q2
15559,-0.15625,0.3520771695712935,18,Q2
10728,-0.125,0.3535533905932738,8,Q2
11062,-0.125,0.3535533905932738,8,Q2
11887,-0.125,0.3535533905932738,9,Q2
12543,-0.125,0.3535533905932738,9,Q2
13245,-0.20985915492957746,0.3545014100402783,122,Q2
10114,-0.8571428571428571,0.36313651960128146,16,Q2
13932,-0.15384615384615385,0.36794648440311994,29,Q2
13402,-0.26858130904183536,0.3685837233758976,261,Q2
11824,-0.1875,0.37201190457142247,9,Q2
10959,-0.21428571428571427,0.37321001364608947,29,Q2
16330,-0.15384615384615385,0.3755338080994054,14,Q2
11147,-0.3032312925170068,0.376071650603372,187,Q2
13039,-0.35714285714285715,0.37796447300922725,7,Q2
13301,-0.14285714285714285,0.37796447300922725,10,Q2
10261,-0.22755555555555554,0.3816108316424298,108,Q2
14587,-0.22142857142857142,0.38926718961569035,47,Q2
10254,-0.25810185185185186,0.4012791855868613,110,Q2
10091,-0.8181818181818182,0.40451991747794525,11,Q2
11895,-0.18181818181818182,0.40451991747794525,11,Q2
12732,-0.18181818181818182,0.40451991747794525,11,Q2
11427,-0.18181818181818182,0.4045199174779453,11,Q2
10589,-0.16666666666666666,0.408248290463863,6,Q2
12920,-0.16666666666666666,0.408248290463863,6,Q2
15170,-0.26,0.41129875597510224,31,Q2
10345,-0.2222222222222222,0.41617618189786526,26,Q2
12509,-0.29901960784313736,0.42742520713255516,15,Q2
12827,-0.2222222222222222,0.42779263194649864,19,Q2
10181,-0.25,0.4287464628562721,21,Q2
10296,-0.3108108108108108,0.43241027429049217,45,Q2
10215,-0.7380952380952381,0.43845166085502013,36,Q2
11314,-0.7692307692307693,0.4385290096535146,17,Q2
10779,-0.3142857142857143,0.438676389597065,47,Q2
11056,-0.7777777777777778,0.4409585518440985,9,Q2
12160,-0.2222222222222222,0.4409585518440985,9,Q2
13291,-0.4666666666666667,0.4418575508442684,20,Q2
10246,-0.75,0.44232586846469135,24,Q2
11028,-0.2,0.447213595499958,5,Q2
11324,-0.2,0.447213595499958,5,Q2
10245,-0.7391304347826086,0.4489777585448796,28,Q2
10295,-0.30952380952380953,0.45468269493990693,50,Q2
12446,-0.4642857142857143,0.45843738412659496,17,Q2
12953,-0.3181818181818182,0.46220813886858775,12,Q2
10239,-0.45916666666666667,0.4641254067193403,69,Q2
10176,-0.4166666666666667,0.46672931910256243,24,Q2
11994,-0.38333333333333336,0.46763036783290735,34,Q2
15162,-0.7142857142857143,0.4688072309384954,14,Q2
12767,-0.375,0.47204458153496665,28,Q2
11530,-0.4666666666666667,0.47326166989006674,27,Q2
10178,-0.36403508771929827,0.47434997906554355,59,Q2
15516,-0.5,0.4767312946227962,14,Q2
10052,-0.48863636363636365,0.4773929622481257,75,Q2
14687,-0.46808510638297873,0.48234318604203796,56,Q2
14261,-0.43478260869565216,0.48393152751206253,27,Q2
10641,-0.023809523809523808,0.4867286327151526,27,Q2
11171,-0.7142857142857143,0.4879500364742666,7,Q2
11340,-0.35,0.48936048492959294,22,Q2
11200,-0.4583333333333333,0.49810245994781094,13,Q2
10205,-0.5402298850574713,0.49931534953507634,41,Q2
11899,-0.29166666666666663,0.49999999999999994,18,Q2
11346,-0.5,0.5,38,Q2
12430,-0.5833333333333334,0.5,4,Q2
15172,-0.5,0.5,24,Q2
10412,-0.5,0.512989176042577,21,Q2
13089,-0.6,0.5163977794943222,10,Q2
16093,-0.6666666666666666,0.5163977794943222,6,Q2
10617,-0.3333333333333333,0.5163977794943223,6,Q2
10145,-0.6,0.5477225575051661,5,Q2
11105,-0.25,0.5477225575051662,6,Q2
13037,0.0,0.5773502691896257,4,Q2
10562,-0.6666666666666666,0.5773502691896258,4,Q2
12662,-0.3333333333333333,0.5773502691896258,3,Q2
10153,-0.5,0.7071067811865476,2,Q2
12077,-0.5,0.7071067811865476,2,Q2
13660,-0.5,0.7071067811865476,2,Q2
16083,-0.5,0.7071067811865476,2,Q2
10004,0.0,0.0,2,Q3
10008,-0.5,0.0,8,Q3
10012,0.0,0.0,5,Q3
10018,-0.5,0.0,3,Q3
10022,0.0,0.0,7,Q3
10023,-0.5,0.0,1,Q3
10025,0.0,0.0,3,Q3
10027,-0.5,0.0,3,Q3
10031,-1.0,0.0,1,Q3
10032,-0.5,0.0,1,Q3
10037,-1.0,0.0,2,Q3
10038,-1.0,0.0,15,Q3
10039,-0.5,0.0,15,Q3
10040,-1.0,0.0,7,Q3
10041,0.0,0.0,6,Q3
10042,0.0,0.0,3,Q3
10055,0.0,0.0,82,Q3
10056,-1.0,0.0,33,Q3
10057,-1.0,0.0,28,Q3
10060,0.0,0.0,1,Q3
10061,0.0,0.0,42,Q3
10063,0.0,0.0,82,Q3
10065,0.0,0.0,14,Q3
10067,-1.0,0.0,8,Q3
10070,0.0,0.0,34,Q3
10072,0.0,0.0,70,Q3
10074,0.0,0.0,1,Q3
10075,0.0,0.0,30,Q3
10076,0.0,0.0,1,Q3
10079,0.0,0.0,5,Q3
10080,0.0,0.0,5,Q3
10082,0.0,0.0,33,Q3
10084,0.0,0.0,4,Q3
10089,-1.0,0.0,1,Q3
10090,0.0,0.0,9,Q3
10092,0.0,0.0,10,Q3
10095,0.0,0.0,3,Q3
10096,0.0,0.0,17,Q3
10112,-0.5555555555555556,0.0,37,Q3
10115,-1.0,0.0,7,Q3
10116,-1.0,0.0,9,Q3
10117,-1.0,0.0,3,Q3
10119,0.0,0.0,9,Q3
10120,0.0,0.0,48,Q3
10121,0.0,0.0,33,Q3
10122,0.0,0.0,87,Q3
10131,0.0,0.0,12,Q3
10137,0.0,0.0,40,Q3
10138,0.0,0.0,4,Q3
10140,0.0,0.0,2,Q3
10143,0.0,0.0,4,Q3
10144,-1.0,0.0,15,Q3
10146,0.0,0.0,5,Q3
10147,0.0,0.0,39,Q3
10149,-1.0,0.0,1,Q3
10152,0.0,0.0,14,Q3
10154,0.0,0.0,23,Q3
10160,0.0,0.0,3,Q3
10161,0.0,0.0,25,Q3
10162,0.0,0.0,1,Q3
10165,0.0,0.0,24,Q3
10166,0.0,0.0,107,Q3
10167,-1.0,0.0,3,Q3
10171,0.0,0.0,11,Q3
10172,-1.0,0.0,17,Q3
10173,-1.0,0.0,1,Q3
10177,-1.0,0.0,33,Q3
10179,0.0,0.0,98,Q3
10185,0.0,0.0,12,Q3
10186,0.0,0.0,1,Q3
10187,0.0,0.0,18,Q3
10194,-0.5,0.0,9,Q3
10195,0.0,0.0,11,Q3
10197,-0.5,0.0,7,Q3
10207,0.0,0.0,33,Q3
10208,-1.0,0.0,1,Q3
10209,0.0,0.0,10,Q3
10214,0.0,0.0,27,Q3
10217,-1.0,0.0,5,Q3
10219,-1.0,0.0,9,Q3
10222,-1.0,0.0,47,Q3
10223,0.0,0.0,2,Q3
10226,-1.0,0.0,3,Q3
10231,0.0,0.0,8,Q3
10240,0.0,0.0,10,Q3
10243,0.0,0.0,30,Q3
10247,-1.0,0.0,47,Q3
10248,-1.0,0.0,11,Q3
10249,-1.0,0.0,22,Q3
10251,0.0,0.0,2,Q3
10252,-1.0,0.0,16,Q3
10256,0.0,0.0,5,Q3
10259,0.0,0.0,4,Q3
10263,-0.5,0.0,10,Q3
10267,-1.0,0.0,6,Q3
10268,-1.0,0.0,30,Q3
10269,-1.0,0.0,6,Q3
10270,-1.0,0.0,9,Q3
10271,-1.0,0.0,8,Q3
10272,0.0,0.0,5,Q3
10274,-1.0,0.0,14,Q3
10276,-1.0,0.0,15,Q3
10277,0.0,0.0,6,Q3
10279,0.0,0.0,5,Q3
10281,-1.0,0.0,12,Q3
10284,0.0,0.0,1,Q3
10288,-0.25,0.0,4,Q3
10290,-1.0,0.0,8,Q3
10291,-1.0,0.0,7,Q3
10301,-1.0,0.0,11,Q3
10304,-1.0,0.0,4,Q3
10305,-1.0,0.0,1,Q3
10309,-1.0,0.0,5,Q3
10312,0.0,0.0,17,Q3
10313,0.0,0.0,16,Q3
10314,0.0,0.0,23,Q3
10317,-1.0,0.0,13,Q3
10319,-0.5,0.0,35,Q3
10320,-1.0,0.0,1,Q3
10321,-0.25,0.0,19,Q3
10330,0.0,0.0,38,Q3
10333,0.0,0.0,1,Q3
10335,-1.0,0.0,20,Q3
10344,0.0,0.0,2,Q3
10346,0.0,0.0,15,Q3
10348,-1.0,0.0,8,Q3
10349,-1.0,0.0,8,Q3
10354,-0.2222222222222222,0.0,1,Q3
10357,0.0,0.0,18,Q3
10362,0.0,0.0,14,Q3
10363,-0.5,0.0,30,Q3
10369,-0.22222222222222224,0.0,5,Q3
10370,-0.22222222222222224,0.0,10,Q3
10374,-0.2222222222222222,0.0,17,Q3
10380,-0.2222222222222222,0.0,42,Q3
10393,-0.2222222222222222,0.0,4,Q3
10397,0.0,0.0,1,Q3
10399,0.0,0.0,1,Q3
10400,0.0,0.0,18,Q3
10401,0.0,0.0,3,Q3
10404,0.0,0.0,11,Q3
10407,0.0,0.0,20,Q3
10416,-1.0,0.0,4,Q3
10424,0.0,0.0,1,Q3
10428,0.0,0.0,10,Q3
10429,0.0,0.0,11,Q3
10431,0.0,0.0,11,Q3
10435,-1.0,0.0,6,Q3
10438,-1.0,0.0,7,Q3
10440,0.0,0.0,25,Q3
10447,-0.25,0.0,15,Q3
10454,-1.0,0.0,4,Q3
10455,-0.25,0.0,12,Q3
10457,0.0,0.0,9,Q3
10467,-1.0,0.0,11,Q3
10468,-1.0,0.0,4,Q3
10473,0.0,0.0,15,Q3
10482,-0.5,0.0,7,Q3
10483,-0.5,0.0,3,Q3
10485,-1.0,0.0,20,Q3
10487,-1.0,0.0,7,Q3
10514,-1.0,0.0,27,Q3
10536,0.0,0.0,6,Q3
10538,0.0,0.0,10,Q3
10539,0.0,0.0,11,Q3
10540,0.0,0.0,8,Q3
10546,0.0,0.0,11,Q3
10556,0.0,0.0,6,Q3
10560,0.0,0.0,1,Q3
10567,0.0,0.0,7,Q3
10574,0.0,0.0,7,Q3
10584,-1.0,0.0,8,Q3
10587,0.0,0.0,1,Q3
10593,0.0,0.0,3,Q3
10596,-0.1,0.0,2,Q3
10611,0.0,0.0,1,Q3
10636,-1.0,0.0,2,Q3
10639,0.0,0.0,1,Q3
10645,0.0,0.0,2,Q3
10648,-1.0,0.0,11,Q3
10654,-0.5,0.0,4,Q3
10656,-1.0,0.0,2,Q3
10667,0.0,0.0,7,Q3
10671,-1.0,0.0,36,Q3
10674,0.0,0.0,7,Q3
10675,0.0,0.0,12,Q3
10692,0.0,0.0,3,Q3
10693,-1.0,0.0,2,Q3
10694,0.0,0.0,5,Q3
10703,0.0,0.0,2,Q3
10704,0.0,0.0,2,Q3
10705,0.0,0.0,7,Q3
10710,0.0,0.0,2,Q3
10729,0.0,0.0,9,Q3
10730,0.0,0.0,1,Q3
10731,-1.0,0.0,2,Q3
10736,0.0,0.0,15,Q3
10743,-0.5333333333333333,0.0,11,Q3
10747,-0.5333333333333333,0.0,2,Q3
10748,0.0,0.0,4,Q3
10749,0.0,0.0,5,Q3
10752,-0.1568627450980392,0.0,1,Q3
10753,-1.0,0.0,5,Q3
10761,0.0,0.0,8,Q3
10769,0.0,0.0,21,Q3
10788,0.0,0.0,2,Q3
10789,0.0,0.0,1,Q3
10797,-1.0,0.0,1,Q3
10806,0.0,0.0,10,Q3
10807,0.0,0.0,1,Q3
10810,0.0,0.0,3,Q3
10814,0.0,0.0,3,Q3
10820,0.0,0.0,6,Q3
10822,0.0,0.0,6,Q3
10827,-1.0,0.0,2,Q3
10828,-0.045454545454545456,0.0,9,Q3
10830,0.0,0.0,16,Q3
10849,0.0,0.0,2,Q3
10852,-0.09090909090909091,0.0,2,Q3
10853,-0.09090909090909091,0.0,5,Q3
10856,-0.09090909090909091,0.0,13,Q3
10857,-0.5,0.0,4,Q3
10862,-1.0,0.0,18,Q3
10883,-1.0,0.0,44,Q3
10889,0.0,0.0,5,Q3
10890,0.0,0.0,1,Q3
10892,0.0,0.0,1,Q3
10895,0.0,0.0,8,Q3
10900,0.0,0.0,54,Q3
10903,0.0,0.0,1,Q3
10904,0.0,0.0,3,Q3
10916,-1.0,0.0,13,Q3
10922,0.0,0.0,2,Q3
10937,0.0,0.0,15,Q3
10940,-0.08928571428571429,0.0,3,Q3
10945,0.0,0.0,2,Q3
10946,0.0,0.0,2,Q3
10948,-1.0,0.0,5,Q3
10956,-1.0,0.0,5,Q3
10975,-1.0,0.0,10,Q3
10978,0.0,0.0,14,Q3
10981,-0.4,0.0,8,Q3
10990,0.0,0.0,1,Q3
10995,0.0,0.0,2,Q3
10996,0.0,0.0,1,Q3
10999,-1.0,0.0,6,Q3
11000,0.0,0.0,15,Q3
11001,-1.0,0.0,2,Q3
11004,-1.0,0.0,31,Q3
11009,0.0,0.0,17,Q3
11021,0.0,0.0,4,Q3
11044,0.0,0.0,23,Q3
11045,0.0,0.0,6,Q3
11050,0.0,0.0,7,Q3
11051,0.0,0.0,1,Q3
11061,0.0,0.0,6,Q3
11075,-1.0,0.0,10,Q3
11079,-1.0,0.0,12,Q3
11084,-1.0,0.0,15,Q3
11093,0.0,0.0,3,Q3
11098,-0.4,0.0,11,Q3
11099,0.0,0.0,12,Q3
11103,-1.0,0.0,17,Q3
11118,-1.0,0.0,6,Q3
11137,0.0,0.0,3,Q3
11144,-0.4,0.0,9,Q3
11148,0.0,0.0,3,Q3
11152,0.0,0.0,4,Q3
11154,-1.0,0.0,6,Q3
11156,-1.0,0.0,9,Q3
11158,-1.0,0.0,13,Q3
11160,-1.0,0.0,12,Q3
11166,0.0,0.0,1,Q3
11170,-0.5,0.0,1,Q3
11189,0.0,0.0,21,Q3
11192,-1.0,0.0,6,Q3
11194,-1.0,0.0,8,Q3
11203,-1.0,0.0,2,Q3
11204,-1.0,0.0,2,Q3
11214,0.0,0.0,8,Q3
11216,-1.0,0.0,7,Q3
